Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2
0.360184,0.846462,-0.392135,3.36601,0.101587,2.29111
0.398051,0.813839,-0.423346,3.34854,0.0817212,2.23649
0.424611,0.788448,-0.445033,3.36349,0.0704589,2.2289
0.420874,0.792155,-0.441991,3.39671,0.0735079,2.26599
0.450409,0.761617,-0.465908,3.38059,0.0545151,2.21936
0.465569,0.744768,-0.478086,3.3967,0.0394894,2.21037
0.465577,0.744758,-0.478094,3.42566,0.0421479,2.24272
0.48042,0.727426,-0.489948,3.41085,0.0244849,2.20197
0.492453,0.712732,-0.499503,3.42771,0.00657008,2.19191
0.480415,0.727436,-0.489937,3.42657,0.00809902,2.19306
0.48947,0.716427,-0.497144,3.45343,0.00893272,2.22064
0.480429,0.72742,-0.489948,3.41235,0.0228977,2.20108
0.504273,0.697694,-0.508853,3.43825,-0.00930407,2.18059
0.514967,0.683554,-0.517265,3.45096,-0.0284448,2.16693
0.513444,0.685595,-0.516075,3.48019,-0.0257581,2.19959
0.52545,0.669161,-0.525477,3.46221,-0.0474219,2.15402
0.5412,0.646502,-0.537715,3.47254,-0.0648278,2.14218
0.541189,0.646512,-0.537714,3.50597,-0.0617529,2.17953
0.55644,0.623266,-0.549467,3.48413,-0.08806,2.12757
0.556465,0.623245,-0.549466,3.4792,-0.0783132,2.13363
0.578414,0.587259,-0.566184,3.49177,-0.10317,2.11817
0.578403,0.587272,-0.566182,3.53016,-0.0996368,2.16105
0.599189,0.550049,-0.581738,3.49928,-0.136452,2.09443
0.599211,0.55003,-0.581733,3.49391,-0.108893,2.11496
0.621726,0.505521,-0.598252,3.5009,-0.144804,2.08821
0.621711,0.50554,-0.598252,3.5518,-0.140115,2.14506
0.666619,0.398881,-0.629693,3.57026,-0.183182,2.13213
0.706482,0.268861,-0.654673,3.58435,-0.228828,2.12332
0.73197,0.139777,-0.666846,3.59357,-0.276375,2.11902
0.744635,0.00927832,-0.667408,3.59844,-0.324735,2.11868
0.743968,-0.131237,-0.655201,3.59824,-0.373138,2.12287
0.726052,-0.283327,-0.626557,3.59288,-0.420693,2.1316
0.685492,-0.444168,-0.576902,3.58157,-0.465821,2.14546
0.629736,-0.581015,-0.51561,3.56433,-0.507207,2.1643
0.574611,-0.678167,-0.458161,3.54274,-0.544522,2.18671
0.531304,-0.738963,-0.414307,3.5181,-0.578283,2.21153
0.503061,-0.773184,-0.386155,3.4918,-0.609713,2.23766
0.481881,-0.796481,-0.365251,3.46451,-0.639629,2.26454
0.455187,-0.823283,-0.339133,3.43638,-0.668181,2.29205
0.415035,-0.858836,-0.300243,3.40701,-0.694462,2.32049
0.363207,-0.89736,-0.250651,3.37611,-0.717579,2.35003
0.294356,-0.937485,-0.185678,3.34366,-0.736906,2.38065
0.211863,-0.971201,-0.109008,3.30954,-0.750819,2.41231
0.123658,-0.991921,-0.028293,3.27419,-0.759238,2.44461
0.0194279,-0.99766,0.0655509,3.23809,-0.761574,2.47708
-0.0964826,-0.98105,0.168026,3.20186,-0.756416,2.50904
-0.227483,-0.932243,0.281379,3.16632,-0.743776,2.53976
-0.353721,-0.851164,0.387816,3.13311,-0.72196,2.56765
-0.445177,-0.766566,0.462811,3.10268,-0.693304,2.59247
-0.510769,-0.688276,0.515161,3.075,-0.659953,2.61445
-0.555271,-0.624034,0.549778,3.04988,-0.623147,2.63385
-0.584652,-0.575209,0.572116,3.02659,-0.584284,2.65145
-0.60912,-0.529632,0.590308,3.00486,-0.543891,2.66753
-0.633298,-0.479051,0.607818,2.98476,-0.502084,2.68204
-0.65861,-0.418315,0.625496,2.96658,-0.458819,2.6947
-0.681808,-0.352743,0.640867,2.95077,-0.414059,2.70512
-0.70195,-0.283863,0.653213,2.93724,-0.368115,2.7134
-0.718272,-0.213989,0.662038,2.92634,-0.321115,2.71925
-0.731259,-0.140188,0.667538,2.9178,-0.273406,2.72293
-0.741322,-0.0514365,0.669175,2.9122,-0.225137,2.72393
-0.745564,0.0489454,0.664635,2.91007,-0.176626,2.72181
-0.720782,0.317957,0.615935,2.97936,-0.0759007,2.77318
-0.744096,0.152241,0.650495,2.97209,-0.122815,2.78357
-0.674825,0.478807,0.561565,2.99134,-0.0310724,2.75874
-0.623049,0.596847,0.505553,3.00873,0.0101636,2.73978
-0.559756,0.701979,0.44034,3.03008,0.047745,2.71758
-0.495116,0.783294,0.375912,3.05542,0.0805533,2.6922
-0.42663,0.8499,0.309284,3.08348,0.109173,2.66473
-0.354096,0.903863,0.2401,3.11409,0.132942,2.6354
-0.280425,0.944519,0.171012,3.14667,0.151868,2.6047
-0.193157,0.976987,0.0904756,3.18077,0.165877,2.57305
-0.107321,0.994146,0.012486,3.2162,0.173709,2.54071
-0.0234362,0.997761,-0.0626381,3.25228,0.176212,2.50825
0.0646948,0.987973,-0.14044,3.28856,0.173197,2.47606
0.146212,0.966409,-0.211368,3.32456,0.164399,2.44461
0.230009,0.931073,-0.283193,3.35986,0.15064,2.41418
0.311117,0.882954,-0.351565,3.3939,0.131354,2.38535
0.37798,0.831572,-0.406964,3.42629,0.107115,2.3584
0.433355,0.779638,-0.452071,3.45698,0.0790361,2.33329
0.470654,0.739032,-0.481992,3.48592,0.0476771,2.31001
0.496559,0.707752,-0.50251,3.51369,0.0144639,2.28794
0.518661,0.678811,-0.519814,3.54045,-0.0202238,2.26689
0.546584,0.638867,-0.541382,3.56623,-0.0562145,2.24683
0.585839,0.575044,-0.571067,3.59041,-0.0940937,2.22835
0.629349,0.490439,-0.602817,3.61205,-0.134568,2.21236
0.674637,0.378261,-0.633864,3.63051,-0.177629,2.19943
0.712733,0.246105,-0.656843,3.6446,-0.223271,2.19062
0.73563,0.119622,-0.666737,3.65382,-0.270813,2.18631
0.74646,-0.0139237,-0.665284,3.65869,-0.319168,2.18598
0.744909,-0.131144,-0.65415,3.65849,-0.367567,2.19017
0.731568,-0.256055,-0.631858,3.65314,-0.415118,2.1989
0.694815,-0.417423,-0.585654,3.64183,-0.460241,2.21275
0.639912,-0.56142,-0.524709,3.62459,-0.501623,2.2316
0.583824,-0.664757,-0.466098,3.60299,-0.538933,2.254
0.537533,-0.731626,-0.419264,3.57836,-0.572689,2.27882
0.507294,-0.768876,-0.389208,3.55206,-0.604116,2.30495
0.485726,-0.792883,-0.367978,3.52477,-0.634028,2.33183
0.461234,-0.817863,-0.344041,3.49665,-0.662579,2.35934
0.423285,-0.852289,-0.3073,3.46728,-0.68886,2.38777
0.373019,-0.890878,-0.259219,3.43639,-0.711977,2.41732
0.308178,-0.930486,-0.198047,3.40394,-0.731305,2.44793
0.225926,-0.96652,-0.121641,3.36982,-0.74522,2.47959
0.139182,-0.989362,-0.0423278,3.33448,-0.753641,2.51188
0.0385652,-0.998094,0.0481819,3.29838,-0.755979,2.54435
-0.0774291,-0.985554,0.150627,3.26216,-0.750823,2.57631
-0.203787,-0.943893,0.259878,3.22663,-0.738184,2.60703
-0.336446,-0.865262,0.371653,3.19341,-0.716369,2.63492
-0.433652,-0.77996,0.451229,3.16299,-0.687712,2.65974
-0.502715,-0.700745,0.506195,3.13531,-0.654363,2.68172
-0.551178,-0.632901,0.543728,3.1102,-0.617556,2.70112
-0.582074,-0.582772,0.567068,3.08692,-0.578695,2.71872
-0.606928,-0.537502,0.585431,3.06519,-0.538304,2.73479
-0.631014,-0.488326,0.602793,3.04509,-0.4965,2.7493
-0.656206,-0.429595,0.620357,3.02692,-0.453238,2.76195
-0.680314,-0.363619,0.63636,3.01111,-0.408482,2.77238
-0.700736,-0.296306,0.648978,2.99758,-0.362543,2.78066
-0.718065,-0.225198,0.658535,2.98668,-0.315547,2.78651
-0.731298,-0.153997,0.664446,2.97814,-0.267843,2.79019
-0.742066,-0.0676377,0.666905,2.97254,-0.219578,2.79119
-0.747482,0.0312467,0.663547,2.97041,-0.171071,2.78907
-0.726977,0.317497,0.608851,3.03924,-0.0701972,2.84077
-0.747193,0.17747,0.640474,3.03196,-0.117122,2.85117
-0.688395,0.454324,0.565423,3.05123,-0.025358,2.82633
-0.636738,0.578931,0.509316,3.06862,0.0158892,2.80737
-0.576176,0.68427,0.446984,3.08998,0.0534811,2.78516
-0.509865,0.771217,0.381132,3.11532,0.0862991,2.75978
-0.442827,0.838956,0.316318,3.1434,0.114925,2.7323
-0.369999,0.895496,0.247363,3.17402,0.1387,2.70297
-0.296192,0.938258,0.178723,3.20661,0.157629,2.67226
-0.211825,0.972018,0.101544,3.24072,0.17164,2.6406
-0.123449,0.992108,0.0219347,3.27617,0.179473,2.60827
-0.0397096,0.997838,-0.0523726,3.31226,0.181976,2.5758
0.0480896,0.990454,-0.129179,3.34856,0.17896,2.54361
0.132038,0.970531,-0.201585,3.38457,0.170161,2.51215
0.214673,0.938105,-0.271798,3.41988,0.1564,2.48172
0.297566,0.891674,-0.341133,3.45393,0.137114,2.45288
0.367531,0.840216,-0.398695,3.48634,0.112874,2.42593
0.424624,0.788523,-0.444889,3.51704,0.0847943,2.40081
0.465818,0.744843,-0.477727,3.546,0.0534324,2.37753
0.492902,0.712768,-0.499009,3.57378,0.0202134,2.35545
0.515628,0.683571,-0.516584,3.60055,-0.0144833,2.3344
0.542155,0.646507,-0.536746,3.62633,-0.050486,2.31434
0.57977,0.58728,-0.564773,3.65052,-0.0883789,2.29586
0.623523,0.505581,-0.596328,3.67216,-0.128867,2.27987
0.668887,0.398978,-0.627222,3.69063,-0.171943,2.26694
0.709156,0.269027,-0.651707,3.70471,-0.217598,2.25813
0.73494,0.139986,-0.663527,3.71394,-0.265154,2.25383
0.74781,0.00953289,-0.663844,3.7188,-0.313522,2.2535
0.746788,-0.130985,-0.652036,3.7186,-0.361934,2.25769
0.729334,-0.283024,-0.622872,3.71325,-0.409497,2.26642
0.68863,-0.443833,-0.573411,3.70193,-0.454633,2.28028
0.632589,-0.58067,-0.512497,3.68469,-0.496028,2.29913
0.577114,-0.677848,-0.455479,3.6631,-0.533352,2.32153
0.533476,-0.738691,-0.411993,3.63846,-0.567121,2.34636
0.504982,-0.77297,-0.384071,3.61215,-0.598559,2.37248
0.483627,-0.796325,-0.363279,3.58485,-0.62848,2.39937
0.45678,-0.823179,-0.337235,3.55672,-0.657035,2.42688
0.416445,-0.858767,-0.298485,3.52734,-0.683318,2.45532
0.364384,-0.897314,-0.249102,3.49643,-0.706434,2.48487
0.295212,-0.937457,-0.184456,3.46397,-0.725759,2.51549
0.212299,-0.97119,-0.108255,3.42983,-0.739668,2.54716
0.123624,-0.991932,-0.0280726,3.39448,-0.748083,2.57946
0.0188019,-0.997704,0.0650604,3.35837,-0.750414,2.61193
-0.0978322,-0.981154,0.166631,3.32213,-0.745253,2.64389
-0.229722,-0.932448,0.278869,3.28659,-0.73261,2.67462
-0.356936,-0.851523,0.384064,3.25336,-0.710793,2.70251
-0.449224,-0.767062,0.458054,3.22293,-0.682137,2.72734
-0.515519,-0.688873,0.509602,3.19523,-0.648787,2.74933
-0.560594,-0.624692,0.543594,3.17011,-0.61198,2.76873
-0.590417,-0.575887,0.565474,3.14681,-0.573115,2.78633
-0.615258,-0.530311,0.58329,3.12507,-0.532717,2.80241
-0.639776,-0.479721,0.600462,3.10496,-0.490905,2.81692
-0.665405,-0.418976,0.617815,3.08678,-0.447634,2.82958
-0.688874,-0.353382,0.632909,3.07096,-0.402866,2.84001
-0.709217,-0.284458,0.645054,3.05743,-0.356914,2.84829
-0.725658,-0.214535,0.653754,3.04653,-0.309904,2.85414
-0.738689,-0.140683,0.659202,3.03799,-0.262187,2.85781
-0.748753,-0.0519141,0.660812,3.0324,-0.213909,2.85881
-0.752963,0.0484591,0.656276,3.03028,-0.16539,2.85668
-0.733047,0.317181,0.601695,3.09846,-0.0642623,2.90885
-0.75336,0.177338,0.633246,3.09116,-0.11122,2.91926
-0.694388,0.453767,0.558499,3.11047,-0.0193908,2.89439
-0.642571,0.578298,0.502667,3.12788,0.0218898,2.87542
-0.581774,0.683641,0.440652,3.14925,0.0595132,2.8532
-0.515127,0.770659,0.375139,3.17463,0.0923598,2.8278
-0.447699,0.838472,0.310692,3.20273,0.121007,2.80032
-0.374438,0.895067,0.242181,3.23338,0.144797,2.77096
-0.30018,0.937874,0.174021,3.26601,0.163736,2.74024
-0.215336,0.971667,0.0974377,3.30016,0.177752,2.70857
-0.126457,0.991801,0.0184521,3.33565,0.185588,2.67622
-0.0422367,0.997578,-0.0552625,3.37178,0.18809,2.64373
0.0460365,0.990256,-0.131428,3.40811,0.185072,2.61153
0.130428,0.970405,-0.20323,3.44416,0.17627,2.58005
0.213465,0.938077,-0.272847,3.47952,0.162506,2.54961
0.296741,0.89177,-0.3416,3.5136,0.143217,2.52076
0.367041,0.840413,-0.398732,3.54605,0.118976,2.49379
0.424433,0.788771,-0.444631,3.57679,0.0908922,2.46865
0.465895,0.745055,-0.477321,3.60579,0.0595216,2.44535
0.49323,0.712861,-0.498552,3.63361,0.0262852,2.42326
0.516237,0.683507,-0.51606,3.66041,-0.00843842,2.40221
0.543081,0.646315,-0.536041,3.68621,-0.0444767,2.38214
0.581049,0.587032,-0.563716,3.71041,-0.0824103,2.36367
0.625163,0.505336,-0.594817,3.73206,-0.122941,2.34769
0.67087,0.398802,-0.625212,3.75053,-0.166059,2.33476
0.711443,0.268973,-0.649232,3.76462,-0.211755,2.32597
0.73746,0.140017,-0.660718,3.77385,-0.25935,2.32167
0.750491,0.00964206,-0.660811,3.77871,-0.307758,2.32134
0.749564,-0.130782,-0.648884,3.77851,-0.356208,2.32555
0.732109,-0.282743,-0.619736,3.77315,-0.403809,2.33429
0.691309,-0.443426,-0.570496,3.76183,-0.448983,2.34815
0.635074,-0.580185,-0.509967,3.74458,-0.490418,2.367
0.579337,-0.677381,-0.453347,3.72297,-0.527782,2.38941
0.535414,-0.738313,-0.410153,3.69832,-0.561592,2.41424
0.506652,-0.772729,-0.382353,3.67199,-0.593063,2.44037
0.485062,-0.796236,-0.361556,3.64466,-0.623008,2.46727
0.457999,-0.823214,-0.335494,3.6165,-0.651577,2.4948
0.417438,-0.858867,-0.296804,3.58708,-0.677864,2.52326
0.365125,-0.897441,-0.247553,3.55612,-0.700977,2.55283
0.295642,-0.937573,-0.183176,3.52362,-0.720291,2.58347
0.212368,-0.971272,-0.107379,3.48945,-0.734186,2.61515
0.123302,-0.991983,-0.0276772,3.45405,-0.742583,2.64747
0.0180235,-0.997737,0.0647749,3.4179,-0.744895,2.67995
-0.0991287,-0.98122,0.165471,3.38163,-0.739716,2.71193
-0.23165,-0.932646,0.276603,3.34605,-0.727061,2.74266
-0.359541,-0.85197,0.380626,3.31278,-0.705241,2.77057
-0.452463,-0.767734,0.453719,3.2823,-0.676586,2.79542
-0.519337,-0.689699,0.504583,3.25456,-0.643235,2.81743
-0.564911,-0.625581,0.538074,3.22939,-0.606423,2.83686
-0.595152,-0.576746,0.559605,3.20605,-0.567547,2.85448
-0.62036,-0.531093,0.577142,3.18428,-0.527132,2.87058
-0.64521,-0.480414,0.594059,3.16413,-0.485296,2.8851
-0.671146,-0.419572,0.611165,3.14593,-0.441994,2.89777
-0.694872,-0.353853,0.626052,3.13009,-0.397192,2.90819
-0.71541,-0.284766,0.638041,3.11655,-0.351201,2.91647
-0.73196,-0.214668,0.646647,3.10565,-0.304151,2.92231
-0.745018,-0.140674,0.652043,3.09713,-0.256393,2.92596
-0.755057,-0.051863,0.653605,3.09155,-0.208076,2.92694
-0.759203,0.0484787,0.649046,3.08945,-0.159521,2.92479
-0.739023,0.317005,0.594434,3.15701,-0.0580962,2.9774
-0.759438,0.177488,0.625901,3.14968,-0.105109,2.98784
-0.70031,0.453232,0.551495,3.16905,-0.0131709,2.96292
-0.648363,0.577613,0.495972,3.18649,0.0281654,2.94393
-0.587347,0.682942,0.434296,3.2079,0.0658412,2.92169
-0.520359,0.770053,0.369114,3.23332,0.0987355,2.89628
-0.452514,0.837974,0.305009,3.26148,0.127419,2.86877
-0.378805,0.894634,0.236934,3.29218,0.151234,2.83939
-0.304086,0.93749,0.169246,3.32487,0.170188,2.80864
-0.218779,0.971306,0.0932735,3.35909,0.184212,2.77694
-0.129421,0.991477,0.014934,3.39464,0.192053,2.74456
-0.0447365,0.997304,-0.0581734,3.43083,0.194555,2.71206
0.0439748,0.99005,-0.133669,3.46723,0.191533,2.67983
0.12877,0.970289,-0.204836,3.50334,0.182727,2.64833
0.21216,0.93809,-0.273818,3.53876,0.168956,2.61786
0.295763,0.891961,-0.341951,3.57292,0.149663,2.58899
0.366373,0.840751,-0.398634,3.60543,0.12542,2.56199
0.424072,0.789181,-0.444248,3.63624,0.0973298,2.53682
0.465848,0.745401,-0.476826,3.6653,0.0659446,2.5135
0.493515,0.713003,-0.498066,3.69318,0.0326793,2.49138
0.516892,0.683382,-0.51557,3.72003,-0.00208903,2.47032
0.544119,0.64596,-0.535416,3.74586,-0.0381865,2.45025
0.58246,0.586558,-0.562752,3.77009,-0.076188,2.43178
0.626921,0.504838,-0.593388,3.79176,-0.116789,2.41581
0.672932,0.398391,-0.623255,3.81024,-0.159978,2.4029
0.713763,0.268738,-0.646778,3.82433,-0.205742,2.39412
0.739982,0.139911,-0.657914,3.83356,-0.253403,2.38983
0.753157,0.0096537,-0.65777,3.83842,-0.301875,2.38952
0.752316,-0.130624,-0.645722,3.83821,-0.35039,2.39373
0.734868,-0.282439,-0.616601,3.83284,-0.398053,2.40249
0.694008,-0.442901,-0.56762,3.82151,-0.443291,2.41636
0.637632,-0.579521,-0.507523,3.80425,-0.484793,2.43521
0.581665,-0.676733,-0.451328,3.78262,-0.522225,2.45763
0.537447,-0.737801,-0.408412,3.75794,-0.556099,2.48247
0.508356,-0.772438,-0.380675,3.73158,-0.587627,2.50862
0.486446,-0.796191,-0.359793,3.7042,-0.617612,2.53554
0.459084,-0.823363,-0.333638,3.67598,-0.646204,2.5631
0.418235,-0.859118,-0.29495,3.6465,-0.672499,2.59159
0.365623,-0.897722,-0.245794,3.61547,-0.695607,2.62119
0.295804,-0.937815,-0.181667,3.5829,-0.714904,2.65186
0.212169,-0.971437,-0.106276,3.54866,-0.728774,2.68357
0.122729,-0.992071,-0.0270723,3.51319,-0.73714,2.71591
0.0170565,-0.997763,0.0646432,3.47698,-0.739419,2.74842
-0.100512,-0.981263,0.164381,3.44064,-0.734213,2.78041
-0.233518,-0.932864,0.27429,3.405,-0.721537,2.81117
-0.361949,-0.852546,0.377039,3.37167,-0.699712,2.8391
-0.455442,-0.768635,0.44919,3.34112,-0.671057,2.86398
-0.522885,-0.690817,0.499362,3.3133,-0.637706,2.88603
-0.568982,-0.62677,0.532371,3.28806,-0.600887,2.90549
-0.599686,-0.577857,0.553587,3.26465,-0.561993,2.92315
-0.625308,-0.53206,0.570878,3.24281,-0.521548,2.93927
-0.650536,-0.481214,0.587568,3.22262,-0.479672,2.95381
-0.676816,-0.420197,0.604446,3.20437,-0.43632,2.9665
-0.700834,-0.354259,0.619139,3.1885,-0.391459,2.97693
-0.721594,-0.284884,0.630986,3.17495,-0.345405,2.9852
-0.738266,-0.214489,0.639498,3.16405,-0.298286,2.99102
-0.751347,-0.140271,0.644826,3.15554,-0.250461,2.99465
-0.761336,-0.0513881,0.646318,3.15,-0.20208,2.99559
-0.765385,0.048893,0.641712,3.14793,-0.153465,2.99341
-0.744904,0.316969,0.587067,3.2149,-0.0516989,3.04643
-0.765426,0.177919,0.61844,3.20753,-0.0987875,3.05691
-0.706156,0.452717,0.544417,3.22699,-0.00669809,3.03192
-0.654111,0.576879,0.489233,3.24447,0.0347159,3.01291
-0.592894,0.682179,0.427912,3.26593,0.0724652,2.99064
-0.525556,0.769402,0.363057,3.2914,0.105426,2.9652
-0.457269,0.837461,0.299273,3.31963,0.134159,2.93765
-0.383096,0.894197,0.231621,3.35042,0.15801,2.90824
-0.307907,0.937105,0.1644,3.3832,0.176987,2.87745
-0.222152,0.970937,0.0890516,3.4175,0.191021,2.84572
-0.132338,0.991139,0.011379,3.45314,0.19887,2.81331
-0.0472068,0.997014,-0.0611057,3.48942,0.201371,2.78077
0.0419062,0.989836,-0.135902,3.5259,0.198343,2.7485
0.127064,0.970182,-0.206404,3.56211,0.18953,2.71697
0.210758,0.938143,-0.274715,3.59762,0.175751,2.68648
0.294631,0.892245,-0.342186,3.63187,0.156453,2.65756
0.365524,0.841228,-0.398407,3.66447,0.132207,2.63052
0.423538,0.789752,-0.443742,3.69538,0.104107,2.60532
0.465678,0.745878,-0.476247,3.72454,0.0727016,2.58196
0.493758,0.713194,-0.497551,3.7525,0.0393957,2.55981
0.517592,0.683197,-0.515112,3.77941,0.00456484,2.53873
0.54527,0.645441,-0.53487,3.8053,-0.0316156,2.51866
0.584004,0.58586,-0.561878,3.82956,-0.069712,2.5002
0.628798,0.50409,-0.592036,3.85124,-0.110412,2.48424
0.675074,0.397744,-0.621349,3.86973,-0.1537,2.47135
0.716116,0.268324,-0.644345,3.88384,-0.199559,2.46259
0.742509,0.139672,-0.655112,3.89308,-0.247312,2.45832
0.755809,0.00956749,-0.654723,3.89793,-0.295876,2.45802
0.755045,-0.130514,-0.642552,3.89771,-0.344479,2.46226
0.73761,-0.282114,-0.613467,3.89233,-0.39223,2.47103
0.696726,-0.442259,-0.564783,3.88098,-0.437557,2.48491
0.640263,-0.578681,-0.505166,3.8637,-0.479152,2.50378
0.5841,-0.675904,-0.449423,3.84205,-0.51668,2.5262
0.539574,-0.737156,-0.406768,3.81734,-0.550645,2.55106
0.510095,-0.772099,-0.379033,3.79092,-0.582251,2.57723
0.487777,-0.796189,-0.357989,3.76348,-0.612293,2.60418
0.460034,-0.823629,-0.331667,3.73517,-0.640917,2.63178
0.418834,-0.859518,-0.292929,3.7056,-0.667223,2.66032
0.365874,-0.898156,-0.243827,3.67448,-0.690323,2.68996
0.295695,-0.938184,-0.179934,3.64181,-0.709595,2.72067
0.211699,-0.971683,-0.104954,3.60747,-0.723432,2.75242
0.121902,-0.992194,-0.0262645,3.57191,-0.731755,2.78479
0.0158995,-0.997781,0.064661,3.5356,-0.733988,2.81733
-0.101982,-0.981282,0.163357,3.49918,-0.728744,2.84935
-0.235324,-0.9331,0.271931,3.46345,-0.716039,2.88014
-0.364156,-0.85325,0.373303,3.43002,-0.694206,2.90811
-0.458156,-0.769765,0.444471,3.39937,-0.665552,2.93303
-0.526155,-0.692226,0.493948,3.37146,-0.632199,2.95513
-0.5728,-0.628256,0.526494,3.34611,-0.59537,2.97464
-0.604013,-0.57922,0.547424,3.3226,-0.556452,2.99234
-0.6301,-0.533213,0.564498,3.30068,-0.515966,3.0085
-0.655751,-0.482125,0.580988,3.28041,-0.474032,3.02307
-0.682412,-0.420855,0.597658,3.2621,-0.430611,3.03578
-0.706755,-0.354596,0.612176,3.24619,-0.385669,3.04622
-0.727766,-0.284814,0.623889,3.23261,-0.339524,3.05448
-0.744577,-0.214007,0.632303,3.22172,-0.292312,3.06028
-0.757677,-0.139473,0.637552,3.21324,-0.244392,3.06386
-0.767588,-0.0504909,0.638952,3.20774,-0.195921,3.06476
-0.771508,0.0497002,0.634275,3.20572,-0.147222,3.06252
-0.750687,0.317073,0.579598,3.27213,-0.0450702,3.11594
-0.771322,0.178628,0.610864,3.2647,-0.0922569,3.12647
-0.711926,0.452226,0.537264,3.28428,2.74816e-05,3.10139
-0.659814,0.576095,0.482453,3.30181,0.0415415,3.08234
-0.598412,0.681353,0.4215,3.32333,0.0793851,3.06005
-0.530717,0.76871,0.356965,3.34888,0.112432,3.03457
-0.46196,0.836936,0.293482,3.3772,0.141229,3.00698
-0.387309,0.89376,0.226243,3.40809,0.165125,2.97752
-0.311639,0.936721,0.159483,3.44098,0.184131,2.94668
-0.22545,0.97056,0.0847731,3.47539,0.198179,2.9149
-0.135206,0.990787,0.00778776,3.51115,0.206037,2.88245
-0.0496456,0.99671,-0.0640605,3.54754,0.208537,2.84986
0.0398319,0.989613,-0.138129,3.58414,0.205502,2.81756
0.125312,0.970082,-0.207935,3.62046,0.196681,2.78599
0.20926,0.938236,-0.275543,3.65609,0.18289,2.75545
0.293343,0.892621,-0.342313,3.69045,0.163586,2.72649
0.364492,0.841842,-0.398055,3.72318,0.139336,2.6994
0.422829,0.790481,-0.443121,3.75422,0.111224,2.67414
0.465382,0.746485,-0.475584,3.78349,0.0797924,2.65073
0.493958,0.713433,-0.49701,3.81156,0.0464345,2.62855
0.518338,0.682955,-0.514683,3.83855,0.0115232,2.60744
0.546534,0.644764,-0.534397,3.8645,-0.0247638,2.58737
0.585683,0.584938,-0.561091,3.88881,-0.0629823,2.56892
0.630793,0.503095,-0.590758,3.91052,-0.103809,2.55298
0.677295,0.39687,-0.619488,3.92903,-0.147224,2.54012
0.718502,0.267734,-0.64193,3.94314,-0.193206,2.53138
0.74504,0.139301,-0.652311,3.95239,-0.241078,2.52713
0.758447,0.00938635,-0.651667,3.95724,-0.289758,2.52686
0.757751,-0.130453,-0.639371,3.95701,-0.338476,2.53111
0.740336,-0.281768,-0.610335,3.9516,-0.38634,2.5399
0.699464,-0.441502,-0.561984,3.94023,-0.431782,2.55381
0.642964,-0.577665,-0.502892,3.92293,-0.473496,2.57268
0.58664,-0.674897,-0.447624,3.90125,-0.511146,2.59512
0.541796,-0.736383,-0.405213,3.87649,-0.545229,2.61999
0.511867,-0.771712,-0.377429,3.85001,-0.576935,2.64619
0.489054,-0.796233,-0.356145,3.82248,-0.607051,2.67319
0.460846,-0.824011,-0.329585,3.79408,-0.635716,2.70083
0.419232,-0.860065,-0.290747,3.76438,-0.662035,2.72943
0.365875,-0.898741,-0.241662,3.73314,-0.685126,2.75913
0.295312,-0.938676,-0.177985,3.70034,-0.704367,2.78989
0.210954,-0.97201,-0.103417,3.66587,-0.71816,2.82169
0.120819,-0.992353,-0.0252602,3.63019,-0.726428,2.85411
0.014551,-0.997791,0.064822,3.59377,-0.728602,2.88668
-0.103539,-0.981278,0.162396,3.55724,-0.723308,2.91874
-0.237068,-0.933357,0.269525,3.52139,-0.710566,2.94957
-0.366156,-0.854082,0.369423,3.48785,-0.688723,2.97758
-0.4606,-0.771121,0.439568,3.45707,-0.660071,3.00256
-0.529143,-0.69392,0.488347,3.42902,-0.626716,3.02472
-0.576358,-0.630038,0.520445,3.40354,-0.589874,3.0443
-0.608128,-0.580835,0.54112,3.37991,-0.550923,3.06206
-0.634731,-0.534549,0.558009,3.35787,-0.510384,3.07827
-0.66085,-0.483145,0.574324,3.3375,-0.468378,3.09288
-0.68793,-0.421547,0.590806,3.31912,-0.424867,3.10561
-0.712635,-0.354868,0.605161,3.30315,-0.379821,3.11605
